user_id,touchpoint_date,channel,conversion
4259,2022-06-08,affiliate,0
4259,2022-06-09,paid_search,0
4259,2022-06-12,paid_search,0
4259,2022-06-12,paid_search,1
4260,2022-11-20,display,0
4260,2022-11-21,paid_social,0
4260,2022-11-21,display,0
4260,2022-11-23,organic,0
4261,2022-10-17,display,0
4261,2022-10-18,affiliate,0
4261,2022-10-19,paid_social,0
4261,2022-10-22,display,0
4261,2022-10-23,paid_search,0
4262,2023-11-09,display,0
4262,2023-11-11,affiliate,0
4262,2023-11-14,display,1
4263,2023-10-28,display,0
4263,2023-10-31,affiliate,0
4263,2023-10-31,paid_search,0
4264,2022-04-10,paid_search,0
4264,2022-04-12,organic,0
4265,2022-05-23,paid_search,1
4266,2023-06-03,paid_social,0
4266,2023-06-07,display,0
4266,2023-06-09,affiliate,0
4267,2023-08-27,paid_search,0
4267,2023-08-27,affiliate,0
4267,2023-08-27,paid_search,0
4267,2023-08-29,affiliate,0
4268,2023-05-05,paid_social,1
4269,2023-06-16,affiliate,0
4269,2023-06-19,paid_search,0
4269,2023-06-21,paid_search,0
4270,2023-01-20,paid_search,0
4270,2023-01-21,organic,0
4270,2023-01-22,paid_social,0
4270,2023-01-23,paid_search,1
4271,2022-06-19,paid_search,0
4271,2022-06-21,paid_social,0
4271,2022-06-23,paid_search,0
4271,2022-06-23,display,0
4271,2022-06-23,affiliate,1
4272,2022-04-13,paid_search,0
4272,2022-04-13,paid_search,0
4272,2022-04-14,paid_social,0
4272,2022-04-15,paid_social,0
4272,2022-04-17,paid_social,1
4273,2022-11-30,organic,0
4273,2022-12-03,display,0
4274,2023-07-01,paid_search,0
4274,2023-07-02,paid_search,1
4275,2022-11-20,affiliate,0
4275,2022-11-21,paid_social,0
4275,2022-11-22,display,0
4275,2022-11-24,display,0
4276,2022-01-23,paid_social,0
4276,2022-01-23,paid_search,0
4276,2022-01-24,affiliate,0
4276,2022-01-24,display,0
4276,2022-01-28,paid_search,1
4277,2023-07-10,affiliate,0
4277,2023-07-12,paid_search,0
4278,2022-11-07,display,0
4279,2022-10-20,paid_search,0
4280,2022-10-01,display,0
4280,2022-10-03,paid_social,0
4280,2022-10-03,affiliate,0
4280,2022-10-03,organic,0
4280,2022-10-04,paid_search,0
4281,2023-07-31,affiliate,0
4281,2023-08-01,affiliate,0
4281,2023-08-03,organic,0
4281,2023-08-04,paid_social,0
4281,2023-08-04,paid_search,0
4282,2023-03-17,affiliate,0
4282,2023-03-19,display,0
4282,2023-03-19,display,0
4282,2023-03-22,paid_search,1
4283,2022-01-31,affiliate,0
4283,2022-02-03,paid_search,0
4283,2022-02-04,paid_search,0
4284,2023-06-18,affiliate,0
4284,2023-06-20,organic,0
4284,2023-06-21,paid_search,0
4284,2023-06-24,affiliate,0
4285,2022-01-24,display,0
4285,2022-01-24,display,0
4285,2022-01-25,paid_search,0
4285,2022-01-27,display,0
4285,2022-01-28,paid_search,0
4286,2022-12-13,organic,0
4286,2022-12-14,organic,0
4286,2022-12-16,affiliate,0
4286,2022-12-16,display,0
4286,2022-12-16,paid_search,0
4287,2023-11-24,paid_search,0
4287,2023-11-27,organic,0
4287,2023-11-30,paid_search,0
4288,2023-08-10,display,0
4288,2023-08-14,organic,0
4288,2023-08-14,paid_social,0
4288,2023-08-16,paid_search,0
4288,2023-08-16,paid_social,0
4289,2022-03-12,paid_search,0
4289,2022-03-16,paid_search,0
4289,2022-03-17,affiliate,0
4290,2022-10-17,display,0
4290,2022-10-17,organic,0
4290,2022-10-18,display,0
4290,2022-10-19,affiliate,0
4290,2022-10-20,paid_search,0
4291,2022-08-14,paid_search,0
4292,2022-10-08,paid_social,0
4292,2022-10-12,paid_search,0
4293,2023-06-13,display,0
4293,2023-06-17,paid_social,0
4293,2023-06-19,paid_social,0
4293,2023-06-19,paid_social,0
4293,2023-06-19,paid_search,0
4294,2023-01-30,organic,0
4294,2023-02-01,paid_social,0
4294,2023-02-04,paid_search,0
4294,2023-02-04,affiliate,1
4295,2023-01-07,paid_search,0
4296,2023-12-11,affiliate,0
4296,2023-12-11,paid_social,0
4296,2023-12-15,paid_search,0
4296,2023-12-17,paid_search,0
4296,2023-12-17,paid_search,1
4297,2022-09-20,paid_social,0
4298,2022-06-13,paid_search,0
4298,2022-06-16,affiliate,0
4298,2022-06-17,paid_social,0
4298,2022-06-18,paid_search,1
4299,2023-09-22,paid_social,0
4299,2023-09-23,organic,0
4299,2023-09-26,paid_search,0
4299,2023-09-26,display,0
4299,2023-09-27,paid_search,0
4300,2023-07-15,display,0
4300,2023-07-15,paid_search,0
4301,2022-09-15,display,0
4301,2022-09-18,paid_search,0
4301,2022-09-19,paid_search,0
4301,2022-09-19,display,0
4302,2023-11-22,display,0
4303,2023-01-21,display,0
4303,2023-01-22,display,0
4303,2023-01-23,paid_social,0
4303,2023-01-26,display,1
4304,2023-09-03,paid_social,0
4304,2023-09-04,paid_search,0
4305,2022-03-12,paid_search,0
4305,2022-03-12,organic,0
4305,2022-03-17,paid_search,0
4306,2023-11-08,display,0
4307,2023-05-05,paid_search,0
4307,2023-05-10,display,0
4307,2023-05-10,paid_search,0
4307,2023-05-11,paid_social,0
4308,2023-05-28,paid_search,0
4308,2023-05-31,paid_social,1
4309,2023-03-23,display,0
4309,2023-03-23,paid_social,0
4309,2023-03-24,display,0
4309,2023-03-25,display,0
4310,2023-09-09,paid_social,0
4310,2023-09-09,paid_social,0
4310,2023-09-10,affiliate,0
4310,2023-09-13,display,1
4311,2022-03-08,paid_social,0
4311,2022-03-09,display,0
4311,2022-03-11,affiliate,0
4311,2022-03-13,affiliate,0
4311,2022-03-13,paid_social,0
4312,2023-04-11,display,0
4312,2023-04-12,paid_search,0
4312,2023-04-12,affiliate,0
4312,2023-04-13,affiliate,0
4312,2023-04-15,organic,0
4313,2022-03-12,display,0
4313,2022-03-13,display,0
4313,2022-03-13,display,0
4313,2022-03-15,affiliate,0
4313,2022-03-17,paid_search,0
4314,2022-09-03,paid_social,0
4314,2022-09-08,paid_search,0
4314,2022-09-08,paid_social,0
4315,2023-09-25,paid_search,0
4315,2023-09-25,organic,0
4315,2023-09-26,paid_search,0
4315,2023-09-28,paid_search,0
4315,2023-09-28,display,0
4316,2022-06-28,paid_social,0
4316,2022-06-29,affiliate,0
4316,2022-07-01,paid_social,0
4316,2022-07-02,organic,1
4317,2023-06-07,display,0
4317,2023-06-08,paid_search,0
4317,2023-06-08,display,0
4317,2023-06-08,paid_search,1
4318,2023-05-28,paid_social,0
4318,2023-05-30,paid_social,0
4318,2023-05-31,organic,0
4318,2023-06-02,paid_social,0
4318,2023-06-02,paid_social,0
4319,2023-01-04,paid_search,0
4319,2023-01-07,organic,0
4319,2023-01-07,affiliate,0
4319,2023-01-08,paid_social,0
4319,2023-01-09,display,0
4320,2022-01-08,display,0
4320,2022-01-08,paid_search,0
4321,2023-04-19,paid_social,0
4321,2023-04-19,paid_search,0
4321,2023-04-20,affiliate,0
4322,2023-11-19,paid_search,0
4322,2023-11-19,paid_social,0
4322,2023-11-20,organic,0
4322,2023-11-22,paid_search,0
4323,2023-04-09,paid_social,0
4323,2023-04-10,display,0
4323,2023-04-11,paid_search,0
4324,2023-06-24,display,0
4324,2023-06-25,affiliate,0
4324,2023-06-26,paid_social,0
4324,2023-06-29,display,0
4324,2023-06-30,affiliate,0
4325,2023-03-26,paid_social,0
4326,2023-01-12,display,0
4327,2023-07-05,paid_social,0
4327,2023-07-07,display,0
4328,2023-05-21,paid_search,0
4328,2023-05-24,paid_search,0
4328,2023-05-27,display,0
4329,2023-05-20,paid_social,0
4329,2023-05-21,paid_search,0
4329,2023-05-21,paid_search,0
4329,2023-05-21,paid_search,1
4330,2023-12-01,paid_social,0
4331,2023-08-14,display,0
4331,2023-08-17,paid_search,1
4332,2023-11-22,paid_search,0
4332,2023-11-24,display,0
4332,2023-11-25,paid_social,0
4332,2023-11-25,display,0
4333,2022-10-19,display,0
4333,2022-10-23,affiliate,0
4333,2022-10-24,paid_search,0
4334,2022-08-31,paid_social,0
4334,2022-09-02,paid_search,0
4334,2022-09-03,paid_social,0
4334,2022-09-06,paid_search,1
4335,2022-11-15,paid_social,0
4335,2022-11-17,display,0
4335,2022-11-18,paid_search,1
4336,2022-09-22,display,0
4336,2022-09-24,paid_social,0
4336,2022-09-24,affiliate,0
4336,2022-09-27,paid_search,1
4337,2023-06-05,display,0
4337,2023-06-08,display,0
4337,2023-06-09,paid_social,1
4338,2023-10-11,paid_social,0
4338,2023-10-13,display,0
4338,2023-10-14,paid_search,0
4339,2023-12-08,display,0
4339,2023-12-08,paid_social,0
4339,2023-12-09,paid_social,0
4339,2023-12-09,affiliate,0
4339,2023-12-10,paid_search,1
4340,2022-10-31,affiliate,0
4340,2022-11-01,paid_search,1
4341,2022-01-10,organic,0
4341,2022-01-13,paid_social,0
4341,2022-01-14,affiliate,0
4341,2022-01-14,paid_search,0
4341,2022-01-16,paid_social,1
4342,2023-01-11,paid_search,0
4342,2023-01-12,affiliate,0
4342,2023-01-14,display,0
4342,2023-01-14,paid_search,0
4342,2023-01-15,paid_search,0
4343,2022-05-27,paid_search,0
4344,2023-02-16,paid_social,0
4344,2023-02-21,display,1
4345,2022-09-07,display,0
4345,2022-09-07,display,0
4345,2022-09-09,display,0
4345,2022-09-13,paid_social,1
4346,2022-03-27,paid_search,0
4346,2022-03-27,paid_social,0
4346,2022-03-28,paid_search,0
4346,2022-03-30,display,0
4347,2023-06-08,paid_social,0
4347,2023-06-09,display,0
4347,2023-06-12,display,0
4347,2023-06-12,paid_social,0
4347,2023-06-13,paid_search,0
4348,2022-10-10,display,0
4348,2022-10-13,paid_search,0
4348,2022-10-16,organic,0
4348,2022-10-16,paid_search,1
4349,2022-01-07,paid_social,0
4350,2023-03-18,paid_search,0
4350,2023-03-19,paid_search,0
4350,2023-03-23,display,0
4351,2022-05-13,organic,0
4351,2022-05-14,paid_social,0
4352,2023-09-02,display,0
4353,2023-10-24,paid_search,0
4354,2022-04-21,paid_search,0
4354,2022-04-26,paid_search,1
4355,2023-03-21,display,0
4355,2023-03-22,display,0
4355,2023-03-24,organic,0
4355,2023-03-25,paid_social,0
4356,2022-11-15,display,0
4356,2022-11-20,organic,0
4357,2022-06-02,display,0
4357,2022-06-03,paid_search,0
4357,2022-06-05,affiliate,0
4357,2022-06-06,paid_search,1
4358,2022-04-28,display,0
4358,2022-04-29,affiliate,0
4358,2022-05-03,affiliate,0
4358,2022-05-03,paid_social,0
4359,2023-01-04,paid_search,0
4359,2023-01-05,paid_search,0
4359,2023-01-09,paid_search,0
4359,2023-01-10,paid_search,0
4359,2023-01-10,paid_search,1
4360,2023-10-11,paid_search,0
4360,2023-10-12,display,0
4360,2023-10-13,affiliate,0
4360,2023-10-13,paid_search,0
4361,2023-03-27,display,0
4361,2023-03-28,display,0
4361,2023-03-30,paid_social,0
4361,2023-04-01,display,0
4362,2023-07-30,paid_social,0
4362,2023-08-02,affiliate,0
4362,2023-08-02,display,0
4362,2023-08-03,display,0
4363,2022-10-08,paid_search,0
4363,2022-10-10,paid_search,0
4363,2022-10-12,paid_social,0
4363,2022-10-13,paid_social,1
4364,2022-02-20,paid_social,0
4364,2022-02-22,display,0
4364,2022-02-22,paid_social,0
4364,2022-02-24,organic,0
4365,2022-09-01,display,0
4365,2022-09-03,organic,0
4365,2022-09-05,paid_search,0
4366,2023-05-05,paid_search,0
4366,2023-05-05,paid_search,0
4366,2023-05-07,paid_social,0
4366,2023-05-09,display,0
4366,2023-05-09,paid_search,1
4367,2023-05-29,display,0
4368,2022-07-27,organic,0
4369,2022-12-02,paid_search,0
4369,2022-12-06,paid_social,0
4369,2022-12-06,paid_social,0
4370,2023-09-25,paid_social,0
4370,2023-09-26,organic,0
4370,2023-09-30,display,0
4370,2023-09-30,affiliate,0
4371,2022-04-03,paid_social,0
4372,2023-03-05,organic,0
4372,2023-03-06,paid_search,0
4372,2023-03-09,paid_social,0
4372,2023-03-09,display,1
4373,2023-09-20,paid_social,0
4373,2023-09-22,affiliate,0
4374,2022-06-28,paid_social,0
4375,2022-08-16,paid_social,0
4375,2022-08-17,paid_social,0
4375,2022-08-19,paid_search,0
4376,2023-07-04,display,0
4376,2023-07-04,paid_search,0
4376,2023-07-05,display,1
4377,2023-05-11,affiliate,0
4377,2023-05-13,display,0
4377,2023-05-15,paid_search,1
4378,2022-10-29,paid_search,0
4378,2022-10-30,affiliate,0
4378,2022-11-03,affiliate,0
4378,2022-11-04,paid_social,1
4379,2022-01-04,paid_search,0
4379,2022-01-09,organic,1
4380,2023-06-08,paid_social,0
4380,2023-06-08,paid_search,0
4380,2023-06-10,paid_search,0
4380,2023-06-13,display,0
4381,2023-09-19,paid_search,0
4381,2023-09-20,paid_search,0
4381,2023-09-22,display,0
4381,2023-09-23,paid_social,1
4382,2023-04-23,display,0
4382,2023-04-25,paid_search,0
4382,2023-04-26,paid_search,0
4382,2023-04-27,affiliate,0
4383,2022-04-16,display,0
4384,2023-11-17,paid_search,0
4384,2023-11-20,paid_search,0
4384,2023-11-20,affiliate,0
4385,2023-10-28,affiliate,0
4385,2023-10-29,display,0
4385,2023-11-02,paid_social,0
4385,2023-11-02,paid_search,0
4386,2022-01-19,affiliate,0
4386,2022-01-23,paid_search,0
4386,2022-01-23,display,0
4387,2022-12-23,paid_social,0
4387,2022-12-25,paid_search,0
4387,2022-12-27,display,0
4387,2022-12-27,affiliate,0
4387,2022-12-28,paid_social,0
4388,2022-09-19,paid_search,0
4389,2023-02-20,paid_search,0
4390,2022-08-26,paid_social,0
4390,2022-08-28,display,0
4390,2022-08-29,paid_social,0
4390,2022-08-31,paid_search,0
4391,2023-07-27,affiliate,0
4391,2023-07-30,paid_social,0
4391,2023-07-30,paid_search,0
4392,2023-07-26,paid_social,0
4392,2023-07-30,paid_social,0
4393,2023-10-28,affiliate,0
4393,2023-10-30,display,1
4394,2023-01-11,paid_social,0
4394,2023-01-11,paid_social,0
4395,2023-06-28,paid_search,0
4395,2023-06-30,organic,0
4395,2023-06-30,paid_search,0
4395,2023-07-01,paid_search,0
4396,2023-03-22,paid_social,0
4396,2023-03-22,organic,0
4396,2023-03-23,paid_search,0
4396,2023-03-24,paid_search,0
4396,2023-03-25,paid_social,0
4397,2022-01-06,paid_search,0
4397,2022-01-08,paid_search,0
4397,2022-01-12,display,0
4398,2023-03-13,paid_social,0
4398,2023-03-15,paid_social,0
4398,2023-03-16,paid_search,0
4398,2023-03-16,paid_search,0
4399,2022-12-16,paid_social,0
4399,2022-12-17,display,0
4399,2022-12-17,display,0
4399,2022-12-17,paid_search,0
4399,2022-12-18,paid_search,0
4400,2023-05-10,display,0
4400,2023-05-13,affiliate,0
4401,2022-04-03,paid_social,0
4401,2022-04-05,display,0
4401,2022-04-06,paid_social,1
4402,2022-12-03,organic,0
4402,2022-12-04,paid_social,0
4402,2022-12-04,paid_social,0
4402,2022-12-06,affiliate,0
4402,2022-12-08,affiliate,1
4403,2022-11-18,paid_search,0
4403,2022-11-20,paid_search,0
4404,2022-10-22,display,0
4405,2022-09-19,paid_search,0
4405,2022-09-21,organic,0
4405,2022-09-22,organic,0
4405,2022-09-22,paid_search,0
4405,2022-09-25,paid_search,0
4406,2022-03-21,paid_search,0
4406,2022-03-25,paid_search,0
4406,2022-03-26,display,0
4406,2022-03-26,display,1
4407,2022-09-29,paid_social,0
4407,2022-09-30,organic,0
4407,2022-10-02,display,0
4407,2022-10-02,paid_search,0
4407,2022-10-04,paid_social,1
4408,2022-07-11,paid_social,0
4408,2022-07-15,paid_social,0
4408,2022-07-16,paid_social,1
4409,2023-08-23,paid_search,0
4409,2023-08-24,paid_social,0
4410,2023-05-31,paid_social,0
4410,2023-06-01,paid_search,0
4410,2023-06-03,display,0
4410,2023-06-03,paid_search,0
4410,2023-06-03,display,0
4411,2022-11-01,paid_social,0
4412,2023-11-23,organic,0
4412,2023-11-25,paid_search,0
4412,2023-11-29,paid_social,0
4413,2022-10-11,paid_search,0
4413,2022-10-15,display,1
4414,2022-03-11,affiliate,0
4414,2022-03-12,paid_social,0
4414,2022-03-12,paid_search,0
4414,2022-03-14,display,0
4414,2022-03-17,paid_search,0
4415,2022-07-21,paid_search,0
4415,2022-07-23,paid_social,0
4415,2022-07-24,paid_search,0
4415,2022-07-26,paid_social,1
4416,2022-08-05,paid_search,0
4416,2022-08-05,display,0
4416,2022-08-08,paid_social,0
4416,2022-08-09,paid_search,0
4417,2022-07-06,affiliate,0
4417,2022-07-09,affiliate,0
4417,2022-07-10,display,0
4417,2022-07-10,organic,0
4417,2022-07-11,display,0
4418,2022-11-16,display,0
4418,2022-11-17,paid_social,0
4418,2022-11-17,paid_search,0
4418,2022-11-17,paid_social,0
4419,2023-05-17,paid_search,0
4419,2023-05-18,paid_search,0
4419,2023-05-19,organic,0
4419,2023-05-20,display,0
4419,2023-05-21,organic,0
4420,2023-01-12,paid_social,0
4420,2023-01-14,display,0
4420,2023-01-17,paid_search,0
4421,2022-07-07,paid_search,0
4421,2022-07-08,paid_social,0
4421,2022-07-09,paid_search,0
4421,2022-07-09,display,0
4421,2022-07-11,display,0
4422,2023-03-25,paid_search,0
4422,2023-03-25,organic,1
4423,2022-06-17,affiliate,0
4423,2022-06-17,display,0
4423,2022-06-22,display,0
4424,2022-08-17,paid_social,0
4424,2022-08-18,paid_social,0
4424,2022-08-19,affiliate,0
4424,2022-08-19,paid_search,0
4425,2022-07-12,display,0
4425,2022-07-18,paid_search,1
4426,2023-01-21,paid_social,0
4426,2023-01-23,organic,0
4426,2023-01-23,affiliate,0
4426,2023-01-25,paid_search,0
4426,2023-01-27,paid_social,1
4427,2022-01-13,paid_social,0
4427,2022-01-15,paid_search,0
4427,2022-01-15,display,0
4428,2022-11-26,paid_social,0
4428,2022-11-27,paid_social,0
4428,2022-11-27,affiliate,0
4428,2022-11-28,paid_search,0
4429,2023-11-16,paid_search,0
4430,2022-02-22,affiliate,0
4430,2022-02-23,paid_search,1
4431,2023-07-31,display,0
4431,2023-08-01,paid_search,0
4431,2023-08-02,display,0
4431,2023-08-03,affiliate,0
4432,2022-12-30,organic,0
4432,2022-12-31,paid_search,0
4433,2023-06-02,paid_social,0
4433,2023-06-03,organic,0
4433,2023-06-03,organic,0
4434,2023-02-25,paid_search,0
4434,2023-02-28,display,0
4434,2023-02-28,paid_social,0
4435,2023-09-17,paid_social,0
4435,2023-09-21,paid_search,0
4435,2023-09-22,paid_search,1
4436,2023-03-22,paid_social,0
4436,2023-03-24,paid_social,1
4437,2023-09-10,paid_search,0
4437,2023-09-11,display,0
4437,2023-09-14,organic,0
4437,2023-09-15,display,0
4437,2023-09-16,paid_social,0
4438,2022-08-15,affiliate,0
4438,2022-08-18,paid_social,0
4439,2023-04-29,affiliate,0
4439,2023-04-29,paid_search,0
4439,2023-05-01,display,0
4439,2023-05-02,display,0
4439,2023-05-03,display,0
4440,2023-11-11,affiliate,0
4440,2023-11-12,organic,0
4441,2023-07-26,display,0
4441,2023-07-26,display,0
4441,2023-07-26,display,0
4441,2023-07-26,display,0
4441,2023-07-29,paid_social,0
4442,2023-05-24,paid_social,0
4442,2023-05-26,paid_search,0
4442,2023-05-26,affiliate,0
4442,2023-05-27,paid_social,0
4442,2023-05-29,paid_search,1
4443,2022-04-05,display,0
4443,2022-04-07,display,0
4443,2022-04-10,paid_social,0
4443,2022-04-11,paid_search,0
4444,2022-08-08,display,0
4445,2022-04-23,paid_social,0
4445,2022-04-25,paid_search,0
4446,2023-12-09,paid_search,0
4446,2023-12-11,paid_social,1
4447,2022-03-08,paid_social,0
4447,2022-03-09,display,0
4448,2023-11-26,paid_social,1
4449,2022-11-27,affiliate,0
4449,2022-11-30,display,0
4450,2022-10-25,paid_social,0
4450,2022-10-26,display,0
4450,2022-10-27,display,0
4450,2022-10-28,paid_search,1
4451,2023-08-21,affiliate,0
4451,2023-08-22,paid_search,0
4451,2023-08-26,display,0
4451,2023-08-26,display,0
4452,2022-07-06,paid_search,0
4452,2022-07-11,paid_search,0
4452,2022-07-11,paid_search,0
4452,2022-07-12,paid_social,0
4453,2023-03-02,display,0
4454,2022-09-10,paid_social,1
4455,2022-04-24,paid_social,0
4455,2022-04-24,display,0
4455,2022-04-26,paid_search,0
4455,2022-04-29,paid_social,0
4455,2022-04-29,paid_social,0
4456,2023-07-27,paid_search,0
4457,2022-02-06,affiliate,0
4457,2022-02-10,affiliate,1
4458,2022-08-08,paid_social,0
4458,2022-08-09,paid_search,0
4458,2022-08-10,paid_search,0
4459,2022-05-01,paid_search,1
4460,2023-10-01,paid_social,0
4460,2023-10-01,paid_social,0
4460,2023-10-01,organic,0
4460,2023-10-03,paid_search,0
4460,2023-10-06,organic,0
4461,2023-08-07,paid_search,0
4461,2023-08-11,paid_social,0
4462,2023-12-05,paid_search,0
4462,2023-12-10,affiliate,1
4463,2022-07-07,organic,0
4463,2022-07-08,paid_social,0
4463,2022-07-11,paid_search,0
4463,2022-07-11,paid_search,0
4464,2023-12-07,affiliate,0
4465,2022-05-29,display,0
4465,2022-06-02,affiliate,0
4465,2022-06-02,paid_social,0
4465,2022-06-02,affiliate,0
4466,2023-05-31,paid_search,0
4466,2023-05-31,organic,0
4466,2023-06-01,paid_social,0
4466,2023-06-02,display,0
4466,2023-06-06,display,0
4467,2022-07-01,paid_social,0
4467,2022-07-04,affiliate,0
4467,2022-07-06,paid_search,0
4467,2022-07-07,paid_social,1
4468,2023-03-20,display,0
4468,2023-03-21,affiliate,0
4468,2023-03-22,paid_social,0
4468,2023-03-24,paid_social,0
4468,2023-03-25,display,0
4469,2022-02-01,paid_social,0
4469,2022-02-02,display,0
4470,2022-11-24,paid_search,1
4471,2022-03-17,display,0
4471,2022-03-17,paid_search,0
4472,2022-09-16,paid_search,0
4472,2022-09-19,display,0
4472,2022-09-19,paid_search,1
4473,2023-08-01,organic,0
4473,2023-08-01,display,0
4473,2023-08-01,display,0
4474,2023-07-30,paid_social,0
4474,2023-07-31,display,0
4474,2023-08-02,paid_social,0
4474,2023-08-03,organic,1
4475,2023-02-15,organic,0
4475,2023-02-16,display,1
4476,2023-06-09,affiliate,0
4476,2023-06-09,affiliate,0
4476,2023-06-10,display,0
4476,2023-06-10,organic,0
4476,2023-06-12,paid_search,0
4477,2022-12-20,organic,0
4477,2022-12-23,paid_search,0
4477,2022-12-24,display,0
4477,2022-12-25,paid_search,0
4477,2022-12-26,paid_search,1
4478,2022-08-25,display,0
4478,2022-08-27,paid_social,0
4479,2022-06-11,paid_social,0
4479,2022-06-12,affiliate,0
4479,2022-06-12,paid_social,0
4479,2022-06-17,paid_social,1
4480,2022-09-09,paid_search,0
4480,2022-09-10,display,1
4481,2023-03-09,paid_social,0
4481,2023-03-11,paid_search,1
4482,2023-12-04,paid_social,0
4482,2023-12-05,display,0
4483,2023-05-06,paid_search,0
4483,2023-05-07,paid_search,0
4483,2023-05-09,paid_search,0
4483,2023-05-10,affiliate,0
4483,2023-05-10,affiliate,0
4484,2023-11-09,organic,0
4484,2023-11-14,display,0
4484,2023-11-14,paid_search,0
4485,2023-09-15,paid_search,0
4485,2023-09-16,paid_search,0
4486,2023-02-07,display,0
4486,2023-02-08,affiliate,0
4486,2023-02-09,paid_search,0
4487,2023-01-02,display,0
4487,2023-01-03,display,0
4487,2023-01-03,paid_search,0
4487,2023-01-04,paid_search,0
4487,2023-01-04,paid_social,0
4488,2023-02-24,display,0
4488,2023-03-01,affiliate,0
4489,2022-07-21,display,0
4489,2022-07-22,paid_search,0
4489,2022-07-23,display,0
4489,2022-07-24,paid_social,0
4489,2022-07-25,affiliate,1
4490,2023-08-07,paid_social,0
4490,2023-08-08,paid_search,0
4490,2023-08-11,affiliate,1
4491,2023-01-31,display,0
4491,2023-02-03,display,0
4491,2023-02-05,paid_social,0
4491,2023-02-05,paid_search,0
4491,2023-02-06,paid_social,1
4492,2022-01-16,paid_search,0
4492,2022-01-17,paid_social,0
4492,2022-01-18,affiliate,0
4493,2022-10-20,display,0
4493,2022-10-22,paid_social,0
4494,2022-10-16,display,0
4494,2022-10-18,paid_search,0
4494,2022-10-19,display,0
4495,2022-01-04,display,0
4495,2022-01-05,paid_search,0
4495,2022-01-06,paid_social,0
4496,2023-09-28,display,0
4496,2023-09-29,paid_search,1
4497,2023-01-27,display,0
4497,2023-01-28,paid_search,0
4497,2023-01-29,paid_search,0
4497,2023-01-31,organic,0
4497,2023-01-31,affiliate,1
4498,2022-12-15,paid_social,0
4498,2022-12-16,display,0
4498,2022-12-18,paid_search,0
4499,2023-08-25,paid_social,0
4499,2023-08-27,paid_social,0
4499,2023-08-30,paid_search,0
4500,2023-01-08,organic,0
4500,2023-01-12,paid_search,0
4501,2022-09-07,paid_social,0
4501,2022-09-11,paid_social,0
4501,2022-09-12,paid_social,0
4502,2022-01-20,organic,0
4502,2022-01-23,affiliate,0
4503,2023-03-13,paid_social,0
4503,2023-03-14,affiliate,0
4503,2023-03-16,paid_social,1
4504,2023-05-09,affiliate,0
4505,2022-05-04,display,0
4505,2022-05-04,paid_social,0
4505,2022-05-07,display,0
4506,2022-10-11,paid_search,0
4506,2022-10-14,paid_social,0
4506,2022-10-14,display,0
4506,2022-10-15,display,0
4506,2022-10-16,organic,1
4507,2022-03-02,paid_search,0
4507,2022-03-03,display,0
4508,2023-07-15,affiliate,0
4509,2022-06-28,paid_search,0
4509,2022-06-29,paid_search,0
4509,2022-06-30,affiliate,1
4510,2023-04-19,affiliate,0
4510,2023-04-19,paid_social,0
4510,2023-04-21,paid_social,1
4511,2023-01-05,display,0
4511,2023-01-06,paid_search,0
4511,2023-01-11,affiliate,0
4512,2022-01-04,paid_social,0
4512,2022-01-06,affiliate,0
4512,2022-01-07,display,0
4512,2022-01-10,paid_search,0
4512,2022-01-10,paid_search,1
4513,2023-01-11,organic,0
4513,2023-01-12,paid_search,0
4513,2023-01-13,display,0
4513,2023-01-14,paid_search,0
4513,2023-01-15,paid_social,0
4514,2022-12-28,paid_search,0
4514,2022-12-30,paid_social,0
4514,2022-12-31,paid_social,0
4514,2022-12-31,organic,0
4515,2023-04-01,display,0
4515,2023-04-02,display,0
4515,2023-04-02,paid_social,0
4515,2023-04-06,paid_social,0
4516,2023-06-17,display,0
4517,2022-07-06,organic,0
4517,2022-07-06,paid_social,0
4517,2022-07-07,display,0
4517,2022-07-10,organic,0
4517,2022-07-11,paid_social,0
4518,2023-03-21,display,0
4518,2023-03-23,paid_search,0
4518,2023-03-25,affiliate,0
4518,2023-03-25,paid_social,0
4519,2022-11-10,paid_search,0
4519,2022-11-11,paid_social,0
4519,2022-11-11,paid_social,0
4520,2023-08-27,paid_social,0
4520,2023-08-27,display,0
4520,2023-08-27,display,0
4521,2022-02-01,paid_search,1
4522,2023-04-27,paid_social,0
4523,2022-12-08,affiliate,0
4523,2022-12-09,paid_search,0
4523,2022-12-09,paid_social,0
4523,2022-12-12,display,1
4524,2023-04-02,affiliate,0
4524,2023-04-04,display,0
4525,2023-05-26,paid_social,0
4525,2023-05-26,display,0
4525,2023-05-28,display,0
4525,2023-05-30,paid_search,0
4525,2023-05-30,paid_social,1
4526,2022-04-18,display,0
4526,2022-04-19,paid_search,0
4526,2022-04-21,paid_social,0
4526,2022-04-22,paid_search,1
4527,2022-07-10,paid_search,0
4528,2023-08-23,paid_social,0
4529,2022-06-07,paid_search,0
4529,2022-06-10,paid_search,0
4530,2023-12-09,affiliate,0
4530,2023-12-10,paid_search,0
4530,2023-12-11,paid_social,0
4530,2023-12-15,paid_social,1
4531,2022-12-25,affiliate,0
4531,2022-12-25,paid_social,0
4531,2022-12-27,paid_social,0
4531,2022-12-29,paid_search,0
4531,2022-12-29,display,0
4532,2022-06-11,paid_social,0
4533,2022-03-28,affiliate,0
